DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityStartTimeZone,ActivityEndDate,ActivityEndTime,ActivityEndTimeZone,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Ottawa Riverkeeper Riverwatch Data,RW059,"Grahams Creek, Near Nanaimo Dr, Ottawa",45.339721,-75.804029,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-27,,,,,,,,,"Temperature, water",,,19.2,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW059,"Grahams Creek, Near Nanaimo Dr, Ottawa",45.339721,-75.804029,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-27,,,,,,,,,"Alkalinity, total",,,200,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW060,"Rideau River, Overbrook Parallel With Drouin Ave, Ottawa",45.422797,-75.667573,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-27,,,,,,,,,"Alkalinity, total",,,120,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW059,"Grahams Creek, Near Nanaimo Dr, Ottawa",45.339721,-75.804029,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-27,,,,,,,,,Total hardness,,,250,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW059,"Grahams Creek, Near Nanaimo Dr, Ottawa",45.339721,-75.804029,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-27,,,,,,,,,pH,,,8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW043,"Ottawa River, Luskville, Mid-Channel",45.484316,-76.005378,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-29,,,,,,,,,"Temperature, water",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW043,"Ottawa River, Luskville, Mid-Channel",45.484316,-76.005378,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-29,,,,,,,,,pH,,,6,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW043,"Ottawa River, Luskville, Mid-Channel",45.484316,-76.005378,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-29,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW043,"Ottawa River, Luskville, Mid-Channel",45.484316,-76.005378,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-07-29,,,,,,,,,"Temperature, air",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW043,"Ottawa River, Luskville, Mid-Channel",45.484316,-76.005378,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-29,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW043,"Ottawa River, Luskville, Mid-Channel",45.484316,-76.005378,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-29,,,,,,,,,"Depth, Secchi disk depth",,,1.75,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW055,"Mississippi River, Snye Channel B",45.434727,-76.271929,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW015,"Ottawa River, Westmeath, Mid-Channel",45.824444,-76.911667,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,"Temperature, water",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW036,"Ottawa River, Upstream Of Portage-Du-Fort",45.627102,-76.670784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,"Depth, Secchi disk depth",,,2,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW010,"Ottawa River, Hawkesbury, Laurin Island",45.60885,-74.58261,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,"Depth, Secchi disk depth",,,1.3,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW036,"Ottawa River, Upstream Of Portage-Du-Fort",45.627102,-76.670784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,Conductivity,,,138,uS/cm,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW011,"Ottawa River, Hawkesbury, Mid-Channel",45.613141,-74.5841,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-07-30,,,,,,,,,"Temperature, air",,,26,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW011,"Ottawa River, Hawkesbury, Mid-Channel",45.613141,-74.5841,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,pH,,,6,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW036,"Ottawa River, Upstream Of Portage-Du-Fort",45.627102,-76.670784,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-07-30,,,,,,,,,"Temperature, air",,,22,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW036,"Ottawa River, Upstream Of Portage-Du-Fort",45.627102,-76.670784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,pH,,,7.7,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW055,"Mississippi River, Snye Channel B",45.434727,-76.271929,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,"Depth, Secchi disk depth",,,3,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW006,"Hawkesbury Creek, South Of Bon Pasteur Bridge",45.60666,-74.61784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,"Temperature, water",,,26,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW036,"Ottawa River, Upstream Of Portage-Du-Fort",45.627102,-76.670784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW010,"Ottawa River, Hawkesbury, Laurin Island",45.60885,-74.58261,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,"Temperature, water",,,26,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW036,"Ottawa River, Upstream Of Portage-Du-Fort",45.627102,-76.670784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,Total hardness,,,0,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW036,"Ottawa River, Upstream Of Portage-Du-Fort",45.627102,-76.670784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,Dissolved oxygen (DO),,,5.5,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW015,"Ottawa River, Westmeath, Mid-Channel",45.824444,-76.911667,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,pH,,,7.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW010,"Ottawa River, Hawkesbury, Laurin Island",45.60885,-74.58261,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-07-30,,,,,,,,,"Temperature, air",,,24,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW011,"Ottawa River, Hawkesbury, Mid-Channel",45.613141,-74.5841,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,"Temperature, water",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW015,"Ottawa River, Westmeath, Mid-Channel",45.824444,-76.911667,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-07-30,,,,,,,,,"Temperature, air",,,32,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW036,"Ottawa River, Upstream Of Portage-Du-Fort",45.627102,-76.670784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW015,"Ottawa River, Westmeath, Mid-Channel",45.824444,-76.911667,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW006,"Hawkesbury Creek, South Of Bon Pasteur Bridge",45.60666,-74.61784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,pH,,,6,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW055,"Mississippi River, Snye Channel B",45.434727,-76.271929,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-07-30,,,,,,,,,"Temperature, air",,,27,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW036,"Ottawa River, Upstream Of Portage-Du-Fort",45.627102,-76.670784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,"Alkalinity, total",,,60,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW015,"Ottawa River, Westmeath, Mid-Channel",45.824444,-76.911667,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW015,"Ottawa River, Westmeath, Mid-Channel",45.824444,-76.911667,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,"Depth, Secchi disk depth",,,1.8,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW036,"Ottawa River, Upstream Of Portage-Du-Fort",45.627102,-76.670784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,"Temperature, water",,,23,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW015,"Ottawa River, Westmeath, Mid-Channel",45.824444,-76.911667,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,Dissolved oxygen (DO),,,9,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW055,"Mississippi River, Snye Channel B",45.434727,-76.271929,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,"Temperature, water",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW055,"Mississippi River, Snye Channel B",45.434727,-76.271929,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW055,"Mississippi River, Snye Channel B",45.434727,-76.271929,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,pH,,,7,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW006,"Hawkesbury Creek, South Of Bon Pasteur Bridge",45.60666,-74.61784,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-07-30,,,,,,,,,"Temperature, air",,,24,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW011,"Ottawa River, Hawkesbury, Mid-Channel",45.613141,-74.5841,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,"Depth, Secchi disk depth",,,1.6,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW010,"Ottawa River, Hawkesbury, Laurin Island",45.60885,-74.58261,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-30,,,,,,,,,pH,,,6,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW051,"Madawaska River, Arnprior, Mouth B",45.443125,-76.349176,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-31,,,,,,,,,Dissolved oxygen (DO),,,9,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW061,"Ottawa River, Lavergne Bay B",45.451818,-76.284153,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-31,,,,,,,,,"Temperature, water",,,26,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW052,"Mississippi River, Beaver Island",45.437791,-76.280479,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-31,,,,,,,,,"Temperature, water",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW051,"Madawaska River, Arnprior, Mouth B",45.443125,-76.349176,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-31,,,,,,,,,"Temperature, water",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW051,"Madawaska River, Arnprior, Mouth B",45.443125,-76.349176,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-31,,,,,,,,,"Depth, Secchi disk depth",,,1.8,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW052,"Mississippi River, Beaver Island",45.437791,-76.280479,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-31,,,,,,,,,"Depth, Secchi disk depth",,,2.5,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW061,"Ottawa River, Lavergne Bay B",45.451818,-76.284153,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-31,,,,,,,,,"Depth, Secchi disk depth",,,1.4,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW051,"Madawaska River, Arnprior, Mouth B",45.443125,-76.349176,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-07-31,,,,,,,,,"Temperature, air",,,30,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW061,"Ottawa River, Lavergne Bay B",45.451818,-76.284153,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-31,,,,,,,,,pH,,,8.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW051,"Madawaska River, Arnprior, Mouth B",45.443125,-76.349176,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-31,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW061,"Ottawa River, Lavergne Bay B",45.451818,-76.284153,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-07-31,,,,,,,,,"Temperature, air",,,29,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW052,"Mississippi River, Beaver Island",45.437791,-76.280479,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-31,,,,,,,,,pH,,,7.5,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW051,"Madawaska River, Arnprior, Mouth B",45.443125,-76.349176,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-31,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW052,"Mississippi River, Beaver Island",45.437791,-76.280479,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-07-31,,,,,,,,,"Temperature, air",,,29,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW051,"Madawaska River, Arnprior, Mouth B",45.443125,-76.349176,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-07-31,,,,,,,,,pH,,,7.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW037,"Ottawa River, Westboro, Mid-Channel B",45.39526,-75.772018,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-08-01,,,,,,,,,"Temperature, air",,,29,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW037,"Ottawa River, Westboro, Mid-Channel B",45.39526,-75.772018,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-01,,,,,,,,,pH,,,7.5,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW037,"Ottawa River, Westboro, Mid-Channel B",45.39526,-75.772018,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-01,,,,,,,,,"Temperature, water",,,24.5,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW037,"Ottawa River, Westboro, Mid-Channel B",45.39526,-75.772018,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-01,,,,,,,,,"Depth, Secchi disk depth",,,1.25,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW047,"Ottawa River, Lavergne Bay D",45.456309,-76.279341,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-03,,,,,,,,,pH,,,7,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW047,"Ottawa River, Lavergne Bay D",45.456309,-76.279341,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-08-03,,,,,,,,,"Temperature, air",,,24,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW047,"Ottawa River, Lavergne Bay D",45.456309,-76.279341,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-03,,,,,,,,,"Depth, Secchi disk depth",,,1.58,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW062,"Ottawa River, Britannia Bay, Long Rock Point",45.364869,-75.807543,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-10,,,,,,,,,"Temperature, water",,,32,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW062,"Ottawa River, Britannia Bay, Long Rock Point",45.364869,-75.807543,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-10,,,,,,,,,"Alkalinity, total",,,20,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW062,"Ottawa River, Britannia Bay, Long Rock Point",45.364869,-75.807543,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-10,,,,,,,,,Conductivity,,,92,uS/cm,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW062,"Ottawa River, Britannia Bay, Long Rock Point",45.364869,-75.807543,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-08-10,,,,,,,,,"Temperature, air",,,30.5,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW062,"Ottawa River, Britannia Bay, Long Rock Point",45.364869,-75.807543,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-10,,,,,,,,,pH,,,8.1,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW062,"Ottawa River, Britannia Bay, Long Rock Point",45.364869,-75.807543,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-10,,,,,,,,,Total hardness,,,25,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW063,"Ottawa River, Brittania Conservation Area",45.374672,-75.783274,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-12,,,,,,,,,Conductivity,,,67,uS/cm,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW063,"Ottawa River, Brittania Conservation Area",45.374672,-75.783274,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-12,,,,,,,,,pH,,,7.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW063,"Ottawa River, Brittania Conservation Area",45.374672,-75.783274,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-12,,,,,,,,,"Temperature, water",,,26.4,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW063,"Ottawa River, Brittania Conservation Area",45.374672,-75.783274,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-08-12,,,,,,,,,"Temperature, air",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW064,"St Lawrence River, Montreal",45.447073,-73.796657,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-08-17,,,,,,,,,"Temperature, air",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW064,"St Lawrence River, Montreal",45.447073,-73.796657,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-17,,,,,,,,,"Temperature, water",,,24.8,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW062,"Ottawa River, Britannia Bay, Long Rock Point",45.364869,-75.807543,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-17,,,,,,,,,"Alkalinity, total",,,60,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW062,"Ottawa River, Britannia Bay, Long Rock Point",45.364869,-75.807543,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-17,,,,,,,,,"Temperature, water",,,23.4,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW064,"St Lawrence River, Montreal",45.447073,-73.796657,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-17,,,,,,,,,Total hardness,,,60,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW064,"St Lawrence River, Montreal",45.447073,-73.796657,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-17,,,,,,,,,"Alkalinity, total",,,90,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW064,"St Lawrence River, Montreal",45.447073,-73.796657,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-17,,,,,,,,,pH,,,6.6,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW062,"Ottawa River, Britannia Bay, Long Rock Point",45.364869,-75.807543,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-17,,,,,,,,,Total hardness,,,20,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW062,"Ottawa River, Britannia Bay, Long Rock Point",45.364869,-75.807543,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2016-08-17,,,,,,,,,"Temperature, air",,,19,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW064,"St Lawrence River, Montreal",45.447073,-73.796657,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-17,,,,,,,,,Conductivity,,,252,uS/cm,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW062,"Ottawa River, Britannia Bay, Long Rock Point",45.364869,-75.807543,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-17,,,,,,,,,pH,,,7.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW062,"Ottawa River, Britannia Bay, Long Rock Point",45.364869,-75.807543,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-17,,,,,,,,,Conductivity,,,65,uS/cm,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW025,"South Nation River, Mouth",45.577774,-75.102172,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-22,,,,,,,,,"Alkalinity, total",,,60,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW025,"South Nation River, Mouth",45.577774,-75.102172,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-22,,,,,,,,,"Depth, Secchi disk depth",,,0.4,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW025,"South Nation River, Mouth",45.577774,-75.102172,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-22,,,,,,,,,pH,,,7.5,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW025,"South Nation River, Mouth",45.577774,-75.102172,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-22,,,,,,,,,"Temperature, water",,,22.3,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW025,"South Nation River, Mouth",45.577774,-75.102172,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-22,,,,,,,,,Conductivity,,,485,uS/cm,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW025,"South Nation River, Mouth",45.577774,-75.102172,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-22,,,,,,,,,Total hardness,,,100,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW025,"South Nation River, Mouth",45.577774,-75.102172,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2016-08-22,,,,,,,,,Dissolved oxygen (DO),,,5.5,mg/L,Actual,,,,,,,,,,,,,,
